"steps"	"date"	"interval"
"12294"	76	"2012-11-19"	1625
"12295"	0	"2012-11-19"	1630
"12296"	68	"2012-11-19"	1635
"12297"	0	"2012-11-19"	1640
"12298"	43	"2012-11-19"	1645
"12299"	26	"2012-11-19"	1650
"12300"	0	"2012-11-19"	1655
"12301"	0	"2012-11-19"	1700
"12302"	0	"2012-11-19"	1705
"12303"	0	"2012-11-19"	1710
"12304"	0	"2012-11-19"	1715
"12305"	0	"2012-11-19"	1720
"12306"	0	"2012-11-19"	1725
"12307"	0	"2012-11-19"	1730
"12308"	0	"2012-11-19"	1735
"12309"	0	"2012-11-19"	1740
"12310"	0	"2012-11-19"	1745
"12311"	0	"2012-11-19"	1750
"12312"	0	"2012-11-19"	1755
"12313"	0	"2012-11-19"	1800
"12314"	0	"2012-11-19"	1805
"12315"	0	"2012-11-19"	1810
"12316"	0	"2012-11-19"	1815
"12317"	0	"2012-11-19"	1820
"12318"	0	"2012-11-19"	1825
"12319"	30	"2012-11-19"	1830
"12320"	27	"2012-11-19"	1835
"12321"	40	"2012-11-19"	1840
"12322"	16	"2012-11-19"	1845
"12323"	6	"2012-11-19"	1850
"12324"	34	"2012-11-19"	1855
"12325"	6	"2012-11-19"	1900
"12326"	59	"2012-11-19"	1905
"12327"	0	"2012-11-19"	1910
"12328"	35	"2012-11-19"	1915
"12329"	12	"2012-11-19"	1920
"12330"	0	"2012-11-19"	1925
"12331"	57	"2012-11-19"	1930
"12332"	91	"2012-11-19"	1935
"12333"	0	"2012-11-19"	1940
"12334"	0	"2012-11-19"	1945
"12335"	0	"2012-11-19"	1950
"12336"	114	"2012-11-19"	1955
"12337"	0	"2012-11-19"	2000
"12338"	0	"2012-11-19"	2005
"12339"	0	"2012-11-19"	2010
"12340"	0	"2012-11-19"	2015
"12341"	0	"2012-11-19"	2020
"12342"	35	"2012-11-19"	2025
"12343"	61	"2012-11-19"	2030
"12344"	0	"2012-11-19"	2035
"12345"	0	"2012-11-19"	2040
"12346"	0	"2012-11-19"	2045
"12347"	0	"2012-11-19"	2050
"12348"	0	"2012-11-19"	2055
"12349"	10	"2012-11-19"	2100
"12350"	0	"2012-11-19"	2105
"12351"	0	"2012-11-19"	2110
"12352"	0	"2012-11-19"	2115
"12353"	0	"2012-11-19"	2120
"12354"	0	"2012-11-19"	2125
"12355"	0	"2012-11-19"	2130
"12356"	0	"2012-11-19"	2135
"12357"	0	"2012-11-19"	2140
"12358"	0	"2012-11-19"	2145
"12359"	0	"2012-11-19"	2150
"12360"	0	"2012-11-19"	2155
"12361"	0	"2012-11-19"	2200
"12362"	0	"2012-11-19"	2205
"12363"	0	"2012-11-19"	2210
"12364"	0	"2012-11-19"	2215
"12365"	0	"2012-11-19"	2220
"12366"	0	"2012-11-19"	2225
"12367"	0	"2012-11-19"	2230
"12368"	0	"2012-11-19"	2235
"12369"	0	"2012-11-19"	2240
"12370"	0	"2012-11-19"	2245
"12371"	0	"2012-11-19"	2250
"12372"	0	"2012-11-19"	2255
"12373"	0	"2012-11-19"	2300
"12374"	0	"2012-11-19"	2305
"12375"	0	"2012-11-19"	2310
"12376"	0	"2012-11-19"	2315
"12377"	0	"2012-11-19"	2320
"12378"	0	"2012-11-19"	2325
"12379"	0	"2012-11-19"	2330
"12380"	0	"2012-11-19"	2335
"12381"	0	"2012-11-19"	2340
"12382"	0	"2012-11-19"	2345
"12383"	0	"2012-11-19"	2350
"12384"	0	"2012-11-19"	2355
"12385"	0	"2012-11-20"	0
"12386"	0	"2012-11-20"	5
"12387"	0	"2012-11-20"	10
"12388"	0	"2012-11-20"	15
"12389"	0	"2012-11-20"	20
"12390"	0	"2012-11-20"	25
"12391"	0	"2012-11-20"	30
"12392"	0	"2012-11-20"	35
"12393"	0	"2012-11-20"	40
"12394"	0	"2012-11-20"	45
"12395"	0	"2012-11-20"	50
"12396"	0	"2012-11-20"	55
"12397"	0	"2012-11-20"	100
"12398"	0	"2012-11-20"	105
"12399"	0	"2012-11-20"	110
"12400"	0	"2012-11-20"	115
"12401"	0	"2012-11-20"	120
"12402"	0	"2012-11-20"	125
"12403"	0	"2012-11-20"	130
"12404"	0	"2012-11-20"	135
"12405"	0	"2012-11-20"	140
"12406"	0	"2012-11-20"	145
"12407"	0	"2012-11-20"	150
"12408"	0	"2012-11-20"	155
"12409"	0	"2012-11-20"	200
"12410"	0	"2012-11-20"	205
"12411"	0	"2012-11-20"	210
"12412"	0	"2012-11-20"	215
"12413"	0	"2012-11-20"	220
"12414"	0	"2012-11-20"	225
"12415"	0	"2012-11-20"	230
"12416"	0	"2012-11-20"	235
"12417"	0	"2012-11-20"	240
"12418"	0	"2012-11-20"	245
"12419"	0	"2012-11-20"	250
"12420"	0	"2012-11-20"	255
"12421"	0	"2012-11-20"	300
"12422"	0	"2012-11-20"	305
"12423"	0	"2012-11-20"	310
"12424"	0	"2012-11-20"	315
"12425"	0	"2012-11-20"	320
"12426"	0	"2012-11-20"	325
"12427"	0	"2012-11-20"	330
"12428"	0	"2012-11-20"	335
"12429"	0	"2012-11-20"	340
"12430"	0	"2012-11-20"	345
"12431"	0	"2012-11-20"	350
"12432"	0	"2012-11-20"	355
"12433"	0	"2012-11-20"	400
"12434"	0	"2012-11-20"	405
"12435"	0	"2012-11-20"	410
"12436"	0	"2012-11-20"	415
"12437"	0	"2012-11-20"	420
"12438"	0	"2012-11-20"	425
"12439"	0	"2012-11-20"	430
"12440"	0	"2012-11-20"	435
"12441"	0	"2012-11-20"	440
"12442"	0	"2012-11-20"	445
"12443"	0	"2012-11-20"	450
"12444"	0	"2012-11-20"	455
"12445"	0	"2012-11-20"	500
"12446"	0	"2012-11-20"	505
"12447"	0	"2012-11-20"	510
"12448"	0	"2012-11-20"	515
"12449"	0	"2012-11-20"	520
"12450"	0	"2012-11-20"	525
"12451"	0	"2012-11-20"	530
"12452"	0	"2012-11-20"	535
"12453"	0	"2012-11-20"	540
"12454"	0	"2012-11-20"	545
"12455"	0	"2012-11-20"	550
"12456"	0	"2012-11-20"	555
"12457"	0	"2012-11-20"	600
"12458"	0	"2012-11-20"	605
"12459"	0	"2012-11-20"	610
"12460"	0	"2012-11-20"	615
"12461"	0	"2012-11-20"	620
"12462"	0	"2012-11-20"	625
"12463"	0	"2012-11-20"	630
"12464"	0	"2012-11-20"	635
"12465"	0	"2012-11-20"	640
"12466"	0	"2012-11-20"	645
"12467"	0	"2012-11-20"	650
"12468"	0	"2012-11-20"	655
"12469"	0	"2012-11-20"	700
"12470"	0	"2012-11-20"	705
"12471"	0	"2012-11-20"	710
"12472"	0	"2012-11-20"	715
"12473"	0	"2012-11-20"	720
"12474"	0	"2012-11-20"	725
"12475"	0	"2012-11-20"	730
"12476"	0	"2012-11-20"	735
"12477"	0	"2012-11-20"	740
"12478"	0	"2012-11-20"	745
"12479"	0	"2012-11-20"	750
"12480"	57	"2012-11-20"	755
"12481"	188	"2012-11-20"	800
"12482"	0	"2012-11-20"	805
"12483"	0	"2012-11-20"	810
"12484"	0	"2012-11-20"	815
"12485"	0	"2012-11-20"	820
"12486"	0	"2012-11-20"	825
"12487"	0	"2012-11-20"	830
"12488"	0	"2012-11-20"	835
"12489"	34	"2012-11-20"	840
"12490"	0	"2012-11-20"	845
"12491"	0	"2012-11-20"	850
"12492"	500	"2012-11-20"	855
"12493"	203	"2012-11-20"	900
"12494"	131	"2012-11-20"	905
"12495"	157	"2012-11-20"	910
"12496"	0	"2012-11-20"	915
"12497"	0	"2012-11-20"	920
"12498"	0	"2012-11-20"	925
"12499"	0	"2012-11-20"	930
"12500"	0	"2012-11-20"	935
"12501"	164	"2012-11-20"	940
"12502"	0	"2012-11-20"	945
"12503"	110	"2012-11-20"	950
"12504"	0	"2012-11-20"	955
"12505"	0	"2012-11-20"	1000
"12506"	0	"2012-11-20"	1005
"12507"	0	"2012-11-20"	1010
"12508"	0	"2012-11-20"	1015
"12509"	0	"2012-11-20"	1020
"12510"	0	"2012-11-20"	1025
"12511"	0	"2012-11-20"	1030
"12512"	0	"2012-11-20"	1035
"12513"	0	"2012-11-20"	1040
"12514"	0	"2012-11-20"	1045
"12515"	18	"2012-11-20"	1050
"12516"	46	"2012-11-20"	1055
"12517"	0	"2012-11-20"	1100
"12518"	0	"2012-11-20"	1105
"12519"	0	"2012-11-20"	1110
"12520"	0	"2012-11-20"	1115
"12521"	0	"2012-11-20"	1120
"12522"	0	"2012-11-20"	1125
"12523"	0	"2012-11-20"	1130
"12524"	38	"2012-11-20"	1135
"12525"	0	"2012-11-20"	1140
"12526"	27	"2012-11-20"	1145
"12527"	393	"2012-11-20"	1150
"12528"	130	"2012-11-20"	1155
"12529"	0	"2012-11-20"	1200
"12530"	9	"2012-11-20"	1205
"12531"	0	"2012-11-20"	1210
"12532"	0	"2012-11-20"	1215
"12533"	0	"2012-11-20"	1220
"12534"	0	"2012-11-20"	1225
"12535"	0	"2012-11-20"	1230
"12536"	0	"2012-11-20"	1235
"12537"	0	"2012-11-20"	1240
"12538"	0	"2012-11-20"	1245
"12539"	0	"2012-11-20"	1250
"12540"	204	"2012-11-20"	1255
"12541"	39	"2012-11-20"	1300
"12542"	0	"2012-11-20"	1305
"12543"	0	"2012-11-20"	1310
"12544"	0	"2012-11-20"	1315
"12545"	0	"2012-11-20"	1320
"12546"	0	"2012-11-20"	1325
"12547"	0	"2012-11-20"	1330
"12548"	181	"2012-11-20"	1335
"12549"	60	"2012-11-20"	1340
"12550"	77	"2012-11-20"	1345
"12551"	0	"2012-11-20"	1350
"12552"	0	"2012-11-20"	1355
"12553"	0	"2012-11-20"	1400
"12554"	0	"2012-11-20"	1405
"12555"	0	"2012-11-20"	1410
"12556"	0	"2012-11-20"	1415
"12557"	0	"2012-11-20"	1420
"12558"	0	"2012-11-20"	1425
"12559"	0	"2012-11-20"	1430
"12560"	0	"2012-11-20"	1435
"12561"	0	"2012-11-20"	1440
"12562"	0	"2012-11-20"	1445
"12563"	0	"2012-11-20"	1450
"12564"	13	"2012-11-20"	1455
"12565"	0	"2012-11-20"	1500
"12566"	0	"2012-11-20"	1505
"12567"	0	"2012-11-20"	1510
"12568"	0	"2012-11-20"	1515
"12569"	0	"2012-11-20"	1520
"12570"	0	"2012-11-20"	1525
"12571"	7	"2012-11-20"	1530
"12572"	0	"2012-11-20"	1535
"12573"	0	"2012-11-20"	1540
"12574"	0	"2012-11-20"	1545
"12575"	0	"2012-11-20"	1550
"12576"	0	"2012-11-20"	1555
"12577"	151	"2012-11-20"	1600
"12578"	0	"2012-11-20"	1605
"12579"	0	"2012-11-20"	1610
"12580"	0	"2012-11-20"	1615
"12581"	0	"2012-11-20"	1620
"12582"	0	"2012-11-20"	1625
"12583"	0	"2012-11-20"	1630
"12584"	0	"2012-11-20"	1635
"12585"	0	"2012-11-20"	1640
"12586"	0	"2012-11-20"	1645
"12587"	0	"2012-11-20"	1650
"12588"	0	"2012-11-20"	1655
"12589"	0	"2012-11-20"	1700
"12590"	49	"2012-11-20"	1705
"12591"	163	"2012-11-20"	1710
"12592"	366	"2012-11-20"	1715
"12593"	80	"2012-11-20"	1720
"12594"	0	"2012-11-20"	1725
"12595"	11	"2012-11-20"	1730
"12596"	0	"2012-11-20"	1735
"12597"	0	"2012-11-20"	1740
"12598"	0	"2012-11-20"	1745
"12599"	15	"2012-11-20"	1750
"12600"	0	"2012-11-20"	1755
"12601"	0	"2012-11-20"	1800
"12602"	18	"2012-11-20"	1805
"12603"	83	"2012-11-20"	1810
"12604"	14	"2012-11-20"	1815
"12605"	58	"2012-11-20"	1820
"12606"	0	"2012-11-20"	1825
"12607"	7	"2012-11-20"	1830
"12608"	0	"2012-11-20"	1835
"12609"	0	"2012-11-20"	1840
"12610"	0	"2012-11-20"	1845
"12611"	28	"2012-11-20"	1850
"12612"	6	"2012-11-20"	1855
"12613"	65	"2012-11-20"	1900
"12614"	49	"2012-11-20"	1905
"12615"	116	"2012-11-20"	1910
"12616"	80	"2012-11-20"	1915
"12617"	21	"2012-11-20"	1920
"12618"	42	"2012-11-20"	1925
"12619"	27	"2012-11-20"	1930
"12620"	52	"2012-11-20"	1935
"12621"	0	"2012-11-20"	1940
"12622"	0	"2012-11-20"	1945
"12623"	0	"2012-11-20"	1950
"12624"	85	"2012-11-20"	1955
"12625"	0	"2012-11-20"	2000
"12626"	0	"2012-11-20"	2005
"12627"	0	"2012-11-20"	2010
"12628"	0	"2012-11-20"	2015
"12629"	0	"2012-11-20"	2020
"12630"	0	"2012-11-20"	2025
"12631"	0	"2012-11-20"	2030
"12632"	0	"2012-11-20"	2035
"12633"	0	"2012-11-20"	2040
"12634"	0	"2012-11-20"	2045
"12635"	0	"2012-11-20"	2050
"12636"	0	"2012-11-20"	2055
"12637"	0	"2012-11-20"	2100
"12638"	0	"2012-11-20"	2105
"12639"	0	"2012-11-20"	2110
"12640"	0	"2012-11-20"	2115
"12641"	0	"2012-11-20"	2120
"12642"	0	"2012-11-20"	2125
"12643"	0	"2012-11-20"	2130
"12644"	0	"2012-11-20"	2135
"12645"	0	"2012-11-20"	2140
"12646"	0	"2012-11-20"	2145
"12647"	0	"2012-11-20"	2150
"12648"	0	"2012-11-20"	2155
"12649"	0	"2012-11-20"	2200
"12650"	0	"2012-11-20"	2205
"12651"	0	"2012-11-20"	2210
"12652"	0	"2012-11-20"	2215
"12653"	0	"2012-11-20"	2220
"12654"	0	"2012-11-20"	2225
"12655"	0	"2012-11-20"	2230
"12656"	0	"2012-11-20"	2235
"12657"	0	"2012-11-20"	2240
"12658"	0	"2012-11-20"	2245
"12659"	0	"2012-11-20"	2250
"12660"	0	"2012-11-20"	2255
"12661"	100	"2012-11-20"	2300
"12662"	0	"2012-11-20"	2305
"12663"	0	"2012-11-20"	2310
"12664"	0	"2012-11-20"	2315
"12665"	0	"2012-11-20"	2320
"12666"	0	"2012-11-20"	2325
"12667"	0	"2012-11-20"	2330
"12668"	0	"2012-11-20"	2335
"12669"	0	"2012-11-20"	2340
"12670"	0	"2012-11-20"	2345
"12671"	0	"2012-11-20"	2350
"12672"	0	"2012-11-20"	2355
"12673"	0	"2012-11-21"	0
"12674"	0	"2012-11-21"	5
"12675"	0	"2012-11-21"	10
"12676"	0	"2012-11-21"	15
"12677"	0	"2012-11-21"	20
"12678"	0	"2012-11-21"	25
"12679"	0	"2012-11-21"	30
"12680"	0	"2012-11-21"	35
"12681"	0	"2012-11-21"	40
"12682"	0	"2012-11-21"	45
"12683"	0	"2012-11-21"	50
"12684"	0	"2012-11-21"	55
"12685"	0	"2012-11-21"	100
"12686"	0	"2012-11-21"	105
"12687"	0	"2012-11-21"	110
"12688"	0	"2012-11-21"	115
"12689"	0	"2012-11-21"	120
"12690"	0	"2012-11-21"	125
"12691"	0	"2012-11-21"	130
"12692"	0	"2012-11-21"	135
"12693"	0	"2012-11-21"	140
"12694"	0	"2012-11-21"	145
"12695"	0	"2012-11-21"	150
"12696"	0	"2012-11-21"	155
"12697"	0	"2012-11-21"	200
"12698"	0	"2012-11-21"	205
"12699"	0	"2012-11-21"	210
"12700"	0	"2012-11-21"	215
"12701"	0	"2012-11-21"	220
"12702"	0	"2012-11-21"	225
"12703"	0	"2012-11-21"	230
"12704"	0	"2012-11-21"	235
"12705"	0	"2012-11-21"	240
"12706"	0	"2012-11-21"	245
"12707"	0	"2012-11-21"	250
"12708"	0	"2012-11-21"	255
"12709"	0	"2012-11-21"	300
"12710"	0	"2012-11-21"	305
"12711"	0	"2012-11-21"	310
"12712"	0	"2012-11-21"	315
"12713"	0	"2012-11-21"	320
"12714"	0	"2012-11-21"	325
"12715"	0	"2012-11-21"	330
"12716"	0	"2012-11-21"	335
"12717"	0	"2012-11-21"	340
"12718"	0	"2012-11-21"	345
"12719"	0	"2012-11-21"	350
"12720"	0	"2012-11-21"	355
"12721"	0	"2012-11-21"	400
"12722"	0	"2012-11-21"	405
"12723"	0	"2012-11-21"	410
"12724"	0	"2012-11-21"	415
"12725"	0	"2012-11-21"	420
"12726"	0	"2012-11-21"	425
"12727"	0	"2012-11-21"	430
"12728"	0	"2012-11-21"	435
"12729"	0	"2012-11-21"	440
"12730"	0	"2012-11-21"	445
"12731"	0	"2012-11-21"	450
"12732"	0	"2012-11-21"	455
"12733"	0	"2012-11-21"	500
"12734"	0	"2012-11-21"	505
"12735"	0	"2012-11-21"	510
"12736"	0	"2012-11-21"	515
"12737"	0	"2012-11-21"	520
"12738"	0	"2012-11-21"	525
"12739"	0	"2012-11-21"	530
"12740"	0	"2012-11-21"	535
"12741"	0	"2012-11-21"	540
"12742"	0	"2012-11-21"	545
"12743"	0	"2012-11-21"	550
"12744"	0	"2012-11-21"	555
"12745"	0	"2012-11-21"	600
"12746"	0	"2012-11-21"	605
"12747"	0	"2012-11-21"	610
"12748"	0	"2012-11-21"	615
"12749"	0	"2012-11-21"	620
"12750"	0	"2012-11-21"	625
"12751"	0	"2012-11-21"	630
"12752"	0	"2012-11-21"	635
"12753"	0	"2012-11-21"	640
"12754"	0	"2012-11-21"	645
"12755"	60	"2012-11-21"	650
"12756"	31	"2012-11-21"	655
"12757"	23	"2012-11-21"	700
"12758"	22	"2012-11-21"	705
"12759"	114	"2012-11-21"	710
"12760"	327	"2012-11-21"	715
"12761"	53	"2012-11-21"	720
"12762"	16	"2012-11-21"	725
"12763"	39	"2012-11-21"	730
"12764"	73	"2012-11-21"	735
"12765"	37	"2012-11-21"	740
"12766"	98	"2012-11-21"	745
"12767"	277	"2012-11-21"	750
"12768"	503	"2012-11-21"	755
"12769"	693	"2012-11-21"	800
"12770"	522	"2012-11-21"	805
"12771"	418	"2012-11-21"	810
"12772"	679	"2012-11-21"	815
"12773"	736	"2012-11-21"	820
"12774"	733	"2012-11-21"	825
"12775"	758	"2012-11-21"	830
"12776"	755	"2012-11-21"	835
"12777"	659	"2012-11-21"	840
"12778"	187	"2012-11-21"	845
"12779"	14	"2012-11-21"	850
"12780"	734	"2012-11-21"	855
"12781"	269	"2012-11-21"	900
"12782"	31	"2012-11-21"	905
"12783"	15	"2012-11-21"	910
"12784"	0	"2012-11-21"	915
"12785"	0	"2012-11-21"	920
"12786"	0	"2012-11-21"	925
"12787"	37	"2012-11-21"	930
"12788"	111	"2012-11-21"	935
"12789"	0	"2012-11-21"	940
"12790"	0	"2012-11-21"	945
"12791"	0	"2012-11-21"	950
"12792"	45	"2012-11-21"	955
"12793"	0	"2012-11-21"	1000
"12794"	0	"2012-11-21"	1005
"12795"	0	"2012-11-21"	1010
"12796"	0	"2012-11-21"	1015
"12797"	0	"2012-11-21"	1020
"12798"	0	"2012-11-21"	1025
"12799"	0	"2012-11-21"	1030
"12800"	0	"2012-11-21"	1035
"12801"	0	"2012-11-21"	1040
"12802"	0	"2012-11-21"	1045
"12803"	0	"2012-11-21"	1050
"12804"	0	"2012-11-21"	1055
"12805"	0	"2012-11-21"	1100
"12806"	0	"2012-11-21"	1105
"12807"	0	"2012-11-21"	1110
"12808"	0	"2012-11-21"	1115
"12809"	0	"2012-11-21"	1120
"12810"	0	"2012-11-21"	1125
"12811"	0	"2012-11-21"	1130
"12812"	0	"2012-11-21"	1135
"12813"	0	"2012-11-21"	1140
"12814"	0	"2012-11-21"	1145
"12815"	0	"2012-11-21"	1150
"12816"	0	"2012-11-21"	1155
"12817"	0	"2012-11-21"	1200
"12818"	0	"2012-11-21"	1205
"12819"	0	"2012-11-21"	1210
"12820"	0	"2012-11-21"	1215
"12821"	0	"2012-11-21"	1220
"12822"	28	"2012-11-21"	1225
"12823"	81	"2012-11-21"	1230
"12824"	60	"2012-11-21"	1235
"12825"	0	"2012-11-21"	1240
"12826"	0	"2012-11-21"	1245
"12827"	0	"2012-11-21"	1250
"12828"	7	"2012-11-21"	1255
"12829"	0	"2012-11-21"	1300
"12830"	0	"2012-11-21"	1305
"12831"	0	"2012-11-21"	1310
"12832"	0	"2012-11-21"	1315
"12833"	0	"2012-11-21"	1320
"12834"	0	"2012-11-21"	1325
"12835"	0	"2012-11-21"	1330
"12836"	0	"2012-11-21"	1335
"12837"	0	"2012-11-21"	1340
"12838"	0	"2012-11-21"	1345
"12839"	0	"2012-11-21"	1350
"12840"	0	"2012-11-21"	1355
"12841"	0	"2012-11-21"	1400
"12842"	0	"2012-11-21"	1405
"12843"	0	"2012-11-21"	1410
"12844"	0	"2012-11-21"	1415
"12845"	0	"2012-11-21"	1420
"12846"	0	"2012-11-21"	1425
"12847"	79	"2012-11-21"	1430
"12848"	22	"2012-11-21"	1435
"12849"	8	"2012-11-21"	1440
"12850"	0	"2012-11-21"	1445
"12851"	0	"2012-11-21"	1450
"12852"	0	"2012-11-21"	1455
"12853"	0	"2012-11-21"	1500
"12854"	42	"2012-11-21"	1505
"12855"	18	"2012-11-21"	1510
"12856"	0	"2012-11-21"	1515
"12857"	35	"2012-11-21"	1520
"12858"	50	"2012-11-21"	1525
"12859"	51	"2012-11-21"	1530
"12860"	0	"2012-11-21"	1535
"12861"	0	"2012-11-21"	1540
"12862"	0	"2012-11-21"	1545
"12863"	0	"2012-11-21"	1550
"12864"	0	"2012-11-21"	1555
"12865"	0	"2012-11-21"	1600
"12866"	0	"2012-11-21"	1605
"12867"	0	"2012-11-21"	1610
"12868"	0	"2012-11-21"	1615
"12869"	0	"2012-11-21"	1620
"12870"	0	"2012-11-21"	1625
"12871"	0	"2012-11-21"	1630
"12872"	0	"2012-11-21"	1635
"12873"	0	"2012-11-21"	1640
"12874"	0	"2012-11-21"	1645
"12875"	0	"2012-11-21"	1650
"12876"	57	"2012-11-21"	1655
"12877"	30	"2012-11-21"	1700
"12878"	0	"2012-11-21"	1705
"12879"	15	"2012-11-21"	1710
"12880"	142	"2012-11-21"	1715
"12881"	287	"2012-11-21"	1720
"12882"	515	"2012-11-21"	1725
"12883"	412	"2012-11-21"	1730
"12884"	366	"2012-11-21"	1735
"12885"	513	"2012-11-21"	1740
"12886"	397	"2012-11-21"	1745
"12887"	0	"2012-11-21"	1750
"12888"	66	"2012-11-21"	1755
"12889"	0	"2012-11-21"	1800
"12890"	8	"2012-11-21"	1805
"12891"	21	"2012-11-21"	1810
"12892"	43	"2012-11-21"	1815
"12893"	0	"2012-11-21"	1820
"12894"	0	"2012-11-21"	1825
"12895"	0	"2012-11-21"	1830
"12896"	7	"2012-11-21"	1835
"12897"	37	"2012-11-21"	1840
"12898"	101	"2012-11-21"	1845
"12899"	8	"2012-11-21"	1850
"12900"	0	"2012-11-21"	1855
"12901"	65	"2012-11-21"	1900
"12902"	38	"2012-11-21"	1905
"12903"	0	"2012-11-21"	1910
"12904"	0	"2012-11-21"	1915
"12905"	0	"2012-11-21"	1920
"12906"	0	"2012-11-21"	1925
"12907"	0	"2012-11-21"	1930
"12908"	0	"2012-11-21"	1935
"12909"	0	"2012-11-21"	1940
"12910"	0	"2012-11-21"	1945
"12911"	0	"2012-11-21"	1950
"12912"	0	"2012-11-21"	1955
"12913"	0	"2012-11-21"	2000
"12914"	0	"2012-11-21"	2005
"12915"	13	"2012-11-21"	2010
"12916"	20	"2012-11-21"	2015
"12917"	0	"2012-11-21"	2020
"12918"	0	"2012-11-21"	2025
"12919"	0	"2012-11-21"	2030
"12920"	0	"2012-11-21"	2035
"12921"	52	"2012-11-21"	2040
"12922"	0	"2012-11-21"	2045
"12923"	0	"2012-11-21"	2050
"12924"	0	"2012-11-21"	2055
"12925"	24	"2012-11-21"	2100
"12926"	0	"2012-11-21"	2105
"12927"	0	"2012-11-21"	2110
"12928"	0	"2012-11-21"	2115
"12929"	0	"2012-11-21"	2120
"12930"	0	"2012-11-21"	2125
"12931"	0	"2012-11-21"	2130
"12932"	0	"2012-11-21"	2135
"12933"	0	"2012-11-21"	2140
"12934"	0	"2012-11-21"	2145
"12935"	0	"2012-11-21"	2150
"12936"	0	"2012-11-21"	2155
"12937"	0	"2012-11-21"	2200
"12938"	0	"2012-11-21"	2205
"12939"	0	"2012-11-21"	2210
"12940"	0	"2012-11-21"	2215
"12941"	0	"2012-11-21"	2220
"12942"	0	"2012-11-21"	2225
"12943"	0	"2012-11-21"	2230
"12944"	0	"2012-11-21"	2235
"12945"	0	"2012-11-21"	2240
"12946"	0	"2012-11-21"	2245
"12947"	0	"2012-11-21"	2250
"12948"	0	"2012-11-21"	2255
"12949"	0	"2012-11-21"	2300
"12950"	0	"2012-11-21"	2305
"12951"	0	"2012-11-21"	2310
"12952"	0	"2012-11-21"	2315
"12953"	0	"2012-11-21"	2320
"12954"	0	"2012-11-21"	2325
"12955"	0	"2012-11-21"	2330
"12956"	0	"2012-11-21"	2335
"12957"	0	"2012-11-21"	2340
"12958"	0	"2012-11-21"	2345
"12959"	0	"2012-11-21"	2350
"12960"	0	"2012-11-21"	2355
"12961"	0	"2012-11-22"	0
"12962"	0	"2012-11-22"	5
"12963"	0	"2012-11-22"	10
"12964"	0	"2012-11-22"	15
"12965"	0	"2012-11-22"	20
"12966"	0	"2012-11-22"	25
"12967"	0	"2012-11-22"	30
"12968"	0	"2012-11-22"	35
"12969"	0	"2012-11-22"	40
"12970"	0	"2012-11-22"	45
"12971"	0	"2012-11-22"	50
"12972"	0	"2012-11-22"	55
"12973"	0	"2012-11-22"	100
"12974"	0	"2012-11-22"	105
"12975"	0	"2012-11-22"	110
"12976"	0	"2012-11-22"	115
"12977"	0	"2012-11-22"	120
"12978"	0	"2012-11-22"	125
"12979"	0	"2012-11-22"	130
"12980"	0	"2012-11-22"	135
"12981"	0	"2012-11-22"	140
"12982"	0	"2012-11-22"	145
"12983"	0	"2012-11-22"	150
"12984"	0	"2012-11-22"	155
"12985"	0	"2012-11-22"	200
"12986"	0	"2012-11-22"	205
"12987"	0	"2012-11-22"	210
"12988"	0	"2012-11-22"	215
"12989"	0	"2012-11-22"	220
"12990"	0	"2012-11-22"	225
"12991"	0	"2012-11-22"	230
"12992"	0	"2012-11-22"	235
"12993"	0	"2012-11-22"	240
"12994"	0	"2012-11-22"	245
"12995"	0	"2012-11-22"	250
"12996"	0	"2012-11-22"	255
"12997"	0	"2012-11-22"	300
"12998"	0	"2012-11-22"	305
"12999"	0	"2012-11-22"	310
"13000"	0	"2012-11-22"	315
"13001"	0	"2012-11-22"	320
"13002"	0	"2012-11-22"	325
"13003"	0	"2012-11-22"	330
"13004"	0	"2012-11-22"	335
"13005"	0	"2012-11-22"	340
"13006"	0	"2012-11-22"	345
"13007"	0	"2012-11-22"	350
"13008"	0	"2012-11-22"	355
"13009"	0	"2012-11-22"	400
"13010"	0	"2012-11-22"	405
"13011"	0	"2012-11-22"	410
"13012"	0	"2012-11-22"	415
"13013"	0	"2012-11-22"	420
"13014"	0	"2012-11-22"	425
"13015"	0	"2012-11-22"	430
"13016"	0	"2012-11-22"	435
"13017"	0	"2012-11-22"	440
"13018"	0	"2012-11-22"	445
"13019"	0	"2012-11-22"	450
"13020"	0	"2012-11-22"	455
"13021"	0	"2012-11-22"	500
"13022"	0	"2012-11-22"	505
"13023"	0	"2012-11-22"	510
"13024"	0	"2012-11-22"	515
"13025"	0	"2012-11-22"	520
"13026"	0	"2012-11-22"	525
"13027"	0	"2012-11-22"	530
"13028"	0	"2012-11-22"	535
"13029"	0	"2012-11-22"	540
"13030"	0	"2012-11-22"	545
"13031"	0	"2012-11-22"	550
"13032"	0	"2012-11-22"	555
"13033"	0	"2012-11-22"	600
"13034"	0	"2012-11-22"	605
"13035"	0	"2012-11-22"	610
"13036"	0	"2012-11-22"	615
"13037"	0	"2012-11-22"	620
"13038"	0	"2012-11-22"	625
"13039"	0	"2012-11-22"	630
"13040"	0	"2012-11-22"	635
"13041"	46	"2012-11-22"	640
"13042"	9	"2012-11-22"	645
"13043"	36	"2012-11-22"	650
"13044"	107	"2012-11-22"	655
"13045"	0	"2012-11-22"	700
"13046"	0	"2012-11-22"	705
